,eventid,iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,gname,targtype1_txt,Threat
5248,200004260001,2000,4,26,Pakistan,Punjab,Khanewal,30.292088,71.93124399999999,Unknown,Government (General),60.44504046438079
5249,200004260002,2000,4,26,India,Jammu and Kashmir,Chak Mohammad Yar,32.587222,74.76,Unknown,Private Citizens & Property,60.44504046438079
5250,200004280001,2000,4,28,India,Jammu and Kashmir,Sher Bagh,34.010186,74.4848,Unknown,Police,60.44504046438079
5251,200004280002,2000,4,28,India,Jammu and Kashmir,Anantnag,33.732215999999994,75.157913,Unknown,Police,60.44504046438079
5252,200005020005,2000,5,1,India,Tripura,Mohanpur,23.9654,91.37104000000001,National Liberation Front of Tripura (NLFT),Private Citizens & Property,32.301278828248016
5253,200005050001,2000,5,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
5254,200005050002,2000,5,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
5255,200005070002,2000,5,7,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Government (General),60.44504046438079
5256,200005080002,2000,5,8,India,Maharashtra,Mumbai,19.075984,72.877656,Vishwa Hindu Parishad (VHP),Religious Figures/Institutions,18.33740969249487
5257,200005100001,2000,5,10,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5258,200005150002,2000,5,15,India,Jammu and Kashmir,Mandi Pora,33.561228,75.205876,Hizbul Mujahideen (HM),Government (General),39.36770835642332
5259,200005150003,2000,5,15,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Liberation Tigers of Tamil Eelam (LTTE),Government (General),52.925560465320395
5260,200005150004,2000,5,15,India,Jammu and Kashmir,Mandi Pora,33.561228,75.205876,Hizbul Mujahideen (HM),Government (General),39.36770835642332
5261,200005150005,2000,5,15,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Liberation Tigers of Tamil Eelam (LTTE),Private Citizens & Property,52.925560465320395
5262,200005170003,2000,5,17,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Liberation Tigers of Tamil Eelam (LTTE),Airports & Aircraft,52.925560465320395
5263,200005170004,2000,5,17,Sri Lanka,Eastern,Batticaloa,7.733107,81.68881999999999,Liberation Tigers of Tamil Eelam (LTTE),Private Citizens & Property,52.925560465320395
5264,200005170006,2000,5,17,Sri Lanka,Eastern,Batticaloa,7.733107,81.68881999999999,Liberation Tigers of Tamil Eelam (LTTE),Police,52.925560465320395
5265,200005180005,2000,5,18,Pakistan,Sindh,Karachi,24.891115,67.143311,Gunmen,Private Citizens & Property,30.125364447392286
5266,200005190002,2000,5,19,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Government (General),60.44504046438079
5267,200005210007,2000,5,21,India,Andhra Pradesh,Machilipatnam,16.182826000000002,81.13386899999999,Unknown,Religious Figures/Institutions,60.44504046438079
5268,200005210008,2000,5,21,India,Tripura,Baghber,23.499531,91.238136,National Liberation Front of Tripura (NLFT),Private Citizens & Property,32.301278828248016
5269,200005210009,2000,5,20,India,Manipur,Imphal,24.764167,93.89944399999999,People's Liberation Army (India),Government (General),30.47539034887606
5270,200005220001,2000,5,22,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Government (General),60.44504046438079
5271,200005230002,2000,5,23,Sri Lanka,Eastern,Kantale,8.351263000000001,81.00699300000001,Liberation Tigers of Tamil Eelam (LTTE),Government (General),52.925560465320395
5272,200005240003,2000,5,24,Sri Lanka,Western,Colombo,6.916428,79.867824,Others,Government (Diplomatic),5.5260151319598085
5273,200005280002,2000,5,28,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Tourists,60.44504046438079
5274,200005290005,2000,5,29,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Police,60.44504046438079
5275,200005290007,2000,5,29,India,Jammu and Kashmir,Shopian,33.721287,74.831062,Unknown,Military,60.44504046438079
5276,200005300002,2000,5,30,Sri Lanka,Northern,Vavuniya,8.757816,80.48790699999999,Liberation Tigers of Tamil Eelam (LTTE),Police,52.925560465320395
5277,200006020002,2000,6,2,India,Jammu and Kashmir,Magam,34.092796,74.58959200000001,Unknown,Government (General),60.44504046438079
5278,200006020011,2000,6,2,Sri Lanka,Eastern,Chavakachcheri,9.659069,80.131693,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5279,200006030005,2000,6,3,India,Assam,Borkhola,24.929947,92.745496,National Democratic Front of Bodoland (NDFB),Military,37.456769806720935
5280,200006040005,2000,6,4,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Jaish-e-Mohammad (JeM),Police,31.493542714073783
5281,200006040006,2000,6,4,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Jaish-e-Mohammad (JeM),Police,31.493542714073783
5282,200006040007,2000,6,4,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Private Citizens & Property,60.44504046438079
5283,200006050004,2000,6,5,Sri Lanka,Northern,Vadamarachchi,9.7,80.31666700000001,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5284,200006060010,2000,6,6,Nepal,Mid-Western,Jajarkot disrict,28.86515,82.171363,Unknown,Police,60.44504046438079
5285,200006070002,2000,6,7,Sri Lanka,Western,Colombo,6.941837,79.861687,Liberation Tigers of Tamil Eelam (LTTE),Government (General),52.925560465320395
5286,200006070005,2000,6,7,Sri Lanka,Eastern,Batticaloa,7.733107,81.68881999999999,Liberation Tigers of Tamil Eelam (LTTE),Government (General),52.925560465320395
5287,200006070006,2000,6,7,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Police,60.44504046438079
5288,200006080004,2000,6,8,Sri Lanka,Northern,Puliyakulam,8.973818,80.527176,Liberation Tigers of Tamil Eelam (LTTE),Police,52.925560465320395
5289,200006080006,2000,6,8,India,Andhra Pradesh,Tadepalligudem,16.814087,81.526761,Hindu extremists,Religious Figures/Institutions,15.851681871904614
5290,200006080007,2000,6,8,India,Andhra Pradesh,Ongole,15.505645999999999,80.047686,Hindu extremists,Religious Figures/Institutions,15.851681871904614
5291,200006080008,2000,6,8,India,Karnataka,Wadi,17.062432,76.981588,Hindu extremists,Religious Figures/Institutions,15.851681871904614
5292,200006110002,2000,6,11,India,Punjab,Jalandhar,31.326015,75.576183,Unknown,Religious Figures/Institutions,60.44504046438079
5293,200006120005,2000,6,12,India,Bihar,Asarfi,25.096073999999998,85.313119,Unknown,Private Citizens & Property,60.44504046438079
5294,200006130004,2000,6,13,India,Jammu and Kashmir,Kunzer,34.084253000000004,74.504122,Unknown,Government (General),60.44504046438079
5295,200006140001,2000,6,14,Sri Lanka,Western,Wattala,6.978142999999999,79.88932700000001,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5296,200006140002,2000,6,14,Nepal,Eastern,Junbesi,27.597801,86.547641,Maoists,Police,46.548636158096706
5297,200006180001,2000,6,18,Sri Lanka,Eastern,Ampara District,7.301756,81.67473000000001,Liberation Tigers of Tamil Eelam (LTTE),Police,52.925560465320395
5298,200006190002,2000,6,19,Sri Lanka,Northern,Mullaitivu,9.267091,80.81424799999999,Liberation Tigers of Tamil Eelam (LTTE),Maritime,52.925560465320395
5299,200006250003,2000,6,25,India,Manipur,Lengdenpokse,24.663717000000002,93.906269,Unknown,Private Citizens & Property,60.44504046438079
5300,200006250007,2000,6,25,India,Andhra Pradesh,Guntur,16.301849,80.436592,Unknown,Religious Figures/Institutions,60.44504046438079
5301,200006260002,2000,6,26,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5302,200006270002,2000,6,27,Sri Lanka,Western,Colombo,6.941837,79.861687,Others,NGO,5.5260151319598085
5303,200006280001,2000,6,28,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Government (General),60.44504046438079
5304,200007030003,2000,7,2,India,Tripura,Kailasahar,24.318984,91.997804,National Liberation Front of Tripura (NLFT),Private Citizens & Property,32.301278828248016
5305,200007050004,2000,7,5,Sri Lanka,Western,Colombo,6.890683999999999,79.897186,Unknown,Private Citizens & Property,60.44504046438079
5306,200007070002,2000,7,7,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Private Citizens & Property,60.44504046438079
5307,200007080001,2000,7,8,India,Karnataka,Hubli,15.364707999999998,75.12395500000001,Unknown,Religious Figures/Institutions,60.44504046438079
5308,200007080008,2000,8,7,India,West Bengal,Jalpaiguri,26.524343,88.719706,Kamtapur Liberation Organization (KLO),Educational Institution,22.468349973848607
5309,200007120002,2000,7,12,Bangladesh,Chittagong,Chittagong,22.341896,91.815117,Jamaat-E-Islami (Bangladesh),Private Citizens & Property,33.153051800772154
5310,200007120004,2000,7,12,India,Jammu and Kashmir,Ladakh,34.0,78.0,Unknown,Religious Figures/Institutions,60.44504046438079
5311,200007130001,2000,7,13,Pakistan,Punjab,Lahore,31.449993,74.355636,Unknown,Private Citizens & Property,60.44504046438079
5312,200007130002,2000,7,13,India,Jharkhand,Hasker,24.123729,83.83404399999999,People's War Group (PWG),Private Citizens & Property,33.50149300480944
5313,200007130003,2000,7,13,India,Assam,Bongaigaon,26.479468,90.556866,National Democratic Front of Bodoland (NDFB),Business,37.456769806720935
5314,200007150003,2000,7,15,Nepal,Central,Thokarpa,27.680217,85.790052,Communist Party of Nepal- Maoist (CPN-M),Police,34.09545768010673
5315,200007150006,2000,7,15,Nepal,Central,Thokarpa,27.684046000000002,85.790139,Communist Party of Nepal- Maoist (CPN-M),Police,34.09545768010673
5316,200007160001,2000,7,16,Pakistan,Sindh,Hyderabad,25.389288,68.357338,Unknown,Journalists & Media,60.44504046438079
5317,200007160002,2000,7,16,Pakistan,Sindh,Hyderabad,25.389288,68.357338,Unknown,Transportation,60.44504046438079
5318,200007160006,2000,7,16,India,Assam,Karbi Anglong district,26.001459,93.49924200000001,Others,Private Citizens & Property,15.902733645389915
5319,200007160008,2000,7,16,Bangladesh,Khulna,Jessore,23.163957,89.213004,Unknown,Journalists & Media,60.44504046438079
5320,200007160009,2000,7,16,India,Assam,Karbi Anglong district,25.960734,93.49746800000001,Others,Private Citizens & Property,15.902733645389915
5321,200007180006,2000,7,19,India,Assam,Sarupathar,26.194195999999998,93.866902,Unknown,Private Citizens & Property,60.44504046438079
5322,200007200003,2000,7,20,Sri Lanka,Northern,Vavuniya,8.757816,80.48790699999999,Liberation Tigers of Tamil Eelam (LTTE),Transportation,52.925560465320395
5323,200007210001,2000,7,21,Bangladesh,Dhaka,Kotalipara,22.983628,89.992143,Unknown,Government (General),60.44504046438079
5324,200007220002,2000,7,22,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Private Citizens & Property,60.44504046438079
5325,200007230002,2000,7,23,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Transportation,60.44504046438079
5326,200007240001,2000,7,24,India,Punjab,Jalandhar,31.326015,75.576183,Unknown,Transportation,60.44504046438079
5327,200007240006,2000,7,24,India,Jammu and Kashmir,Sopore,34.288891,74.46371500000001,Gunmen,Government (General),30.125364447392286
5328,200007300001,2000,7,30,India,Assam,Unknown,26.275268,92.953375,National Democratic Front of Bodoland (NDFB),Transportation,37.456769806720935
5329,200007300002,2000,7,30,India,Jammu and Kashmir,Gulmarg,34.047272,74.385853,Unknown,Tourists,60.44504046438079
5330,200007300003,2000,7,30,India,Assam,Unknown,26.275268,92.953375,Unknown,Transportation,60.44504046438079
5331,200007300006,2000,7,30,India,Tamil Nadu,Gajanur,11.766133,77.004724,Others,Private Citizens & Property,10.646845770879931
5332,200008000001,2000,8,0,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Hizbul Mujahideen (HM),Private Citizens & Property,39.36770835642332
5333,200008010002,2000,8,1,India,Jammu and Kashmir,Pahalgam,34.016075,75.31498,Unknown,Private Citizens & Property,60.44504046438079
5334,200008030005,2000,8,3,Pakistan,Balochistan,Quetta,30.200819,66.994354,Tribal Group,Private Citizens & Property,25.50794308921942
5335,200008090007,2000,8,9,Sri Lanka,Eastern,Trincomalee,8.577826,81.218719,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5336,200008100002,2000,8,10,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Hizbul Mujahideen (HM),Military,39.36770835642332
5337,200008120001,2000,8,12,Pakistan,Balochistan,Quetta,30.200819,66.994354,Tribesmen,Educational Institution,21.62070252272059
5338,200008120002,2000,8,12,Pakistan,Balochistan,Quetta,30.200819,66.994354,Tribesmen,Educational Institution,21.62070252272059
5339,200008130001,2000,8,13,Pakistan,Punjab,Okara,30.807928999999998,73.450466,Unknown,Private Citizens & Property,60.44504046438079
5340,200008130004,2000,8,13,India,Jammu and Kashmir,Kud,33.079037,75.29384,Hizbul Mujahideen (HM),Military,39.36770835642332
5341,200008130006,2000,8,13,India,Jammu and Kashmir,Jammu,32.726602,74.857026,Hizbul Mujahideen (HM),Military,39.36770835642332
5342,200008130007,2000,8,13,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Hizbul Mujahideen (HM),Private Citizens & Property,39.36770835642332
5343,200008130008,2000,8,13,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Hizbul Mujahideen (HM),Private Citizens & Property,39.36770835642332
5344,200008140001,2000,8,14,India,Uttar Pradesh,Razabad,25.892778,81.04388900000001,Unknown,Transportation,60.44504046438079
5345,200008150001,2000,8,10,India,Delhi,New Delhi,28.585835999999997,77.153336,Hizbul Mujahideen (HM),Private Citizens & Property,39.36770835642332
5346,200008160005,2000,8,16,India,Jammu and Kashmir,Bijbehara,33.789497,75.103386,Militants,Police,29.924167513087582
5347,200008160006,2000,8,16,Sri Lanka,Northern,Vavuniya,8.757816,80.48790699999999,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5348,200008170004,2000,8,17,India,Jammu and Kashmir,Kot Dhara,33.393333,74.3775,Muslim Militants,Private Citizens & Property,34.62331521077299
5349,200008190001,2000,8,19,India,Jammu and Kashmir,Ind,33.2175,75.031667,Muslim Militants,Private Citizens & Property,34.62331521077299
5350,200008200005,2000,8,20,India,Manipur,Imphal,24.798346,93.94043,Gunmen,Journalists & Media,30.125364447392286
5351,200008200008,2000,8,20,Bangladesh,Khulna,Bagerhat,22.656678,89.774866,Unknown,Violent Political Party,60.44504046438079
5352,200008210001,2000,8,21,India,Assam,Gargaon,26.926951000000003,94.74266,National Democratic Front of Bodoland (NDFB),Government (General),37.456769806720935
5353,200008210003,2000,8,22,India,Assam,Bogribari,26.199282999999998,90.127707,National Democratic Front of Bodoland (NDFB),Private Citizens & Property,37.456769806720935
5354,200008260002,2000,8,26,India,Manipur,Imphal,24.798346,93.94043,Militants,Journalists & Media,29.924167513087582
5355,200008280002,2000,8,27,India,Tripura,Jirania,23.826754,91.431903,National Liberation Front of Tripura (NLFT),Religious Figures/Institutions,32.301278828248016
5356,200009010002,2000,9,1,Sri Lanka,Northern,Vavuniya District,8.738157000000001,80.477147,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5357,200009010005,2000,9,1,India,Jammu and Kashmir,Sangrama,34.24437,74.449611,Unknown,Religious Figures/Institutions,60.44504046438079
5358,200009010006,2000,9,1,India,Jammu and Kashmir,Leh district,34.152586,77.577053,Hizbul Mujahideen (HM),Military,39.36770835642332
5359,200009010007,2000,9,1,India,Jammu and Kashmir,Anantang district,33.731125,75.148701,Unknown,Police,60.44504046438079
5360,200009030006,2000,9,3,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Transportation,60.44504046438079
5361,200009050001,2000,9,5,Pakistan,Punjab,Arifwala,30.293048,73.065697,Unknown,Government (General),60.44504046438079
5362,200009080001,2000,9,8,India,Jammu and Kashmir,Kupwara District,34.526179,74.254614,Unknown,Government (General),60.44504046438079
5363,200009080003,2000,9,8,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Private Citizens & Property,60.44504046438079
5364,200009080007,2000,8,9,Sri Lanka,Northern,Periyathampanai,8.799167,80.271111,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
5365,200009090003,2000,9,9,India,Bihar,Dumariyan,25.630775,84.725679,Others,Violent Political Party,18.53120893909755
5366,200009100002,2000,9,10,Sri Lanka,Eastern,Kalmunai,7.414383,81.83063299999999,Unknown,Violent Political Party,60.44504046438079
5367,200009110001,2000,9,11,Sri Lanka,Western,Ragama,7.028003999999999,79.923,Unknown,Violent Political Party,60.44504046438079
5368,200009120002,2000,9,12,India,Jammu and Kashmir,Budgam District,34.021244,74.72228199999999,Lashkar-e-Taiba (LeT),Military,42.7217714321123
5369,200009120008,2000,9,12,Bangladesh,Chittagong,Khagrachari,23.110917999999998,91.982417,Unknown,Government (General),60.44504046438079
5370,200009130006,2000,9,13,India,Assam,Karbi Anglong district,25.960734,93.49746800000001,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Police,29.799935560663858
